"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
82.041,-0.00251626168,3.516620295,0.001928333347,0.001774821363,3.529244583,0.08915789184,4.167710326,4.167705235,-0.0006888376921,3.478468142,-0.000365444642,-0.02336140968,3.555673062,0.01611881411
82.051,-0.00251626168,3.516620295,0.001928333347,0.001768818226,3.529244693,0.08928562896,4.167690681,4.167685612,-0.0006933065817,3.47846809,-0.0003918831157,-0.02336140968,3.555673062,0.01611881411
82.061,-0.00251626168,3.516620295,0.001928333347,0.001764481611,3.529245103,0.08926757659,4.167671206,4.16766616,-0.0006977608124,3.478468038,-0.0004182210202,-0.02336140968,3.555673062,0.01611881411
82.071,-0.00251626168,3.516620295,0.001928333347,0.001759099459,3.529245537,0.08939213467,4.167651903,4.167646879,-0.0007022004589,3.478467986,-0.0004444586921,-0.02336140968,3.555673062,0.01611881411
82.081,-0.00251626168,3.516620295,0.001928333347,0.001754712237,3.529245781,0.08938106402,4.167632771,4.16762777,-0.0007066255954,3.478467935,-0.0004705964637,-0.02336140968,3.555673062,0.01611881411
82.091,-0.00251626168,3.516620295,0.001928333347,0.001663242893,3.529304461,0.08585024249,4.167613812,4.167608833,-0.0007110362958,3.478467883,-0.0004966346638,-0.02380474426,3.556127004,0.01611624349
82.101,-0.00251626168,3.516620295,0.001928333347,0.001659280271,3.529304859,0.08581927283,4.167595026,4.16759007,-0.0007154326323,3.478467832,-0.0005225736231,-0.02380474426,3.556127004,0.01611624349
82.111,-0.00251626168,3.516620295,0.001928333347,0.001653394154,3.529305258,0.08594414993,4.167576413,4.167571479,-0.0007198146754,3.478467781,-0.0005484136723,-0.02380474426,3.556127004,0.01611624349
82.121,-0.00251626168,3.516620295,0.001928333347,0.001649140364,3.529305488,0.08592215608,4.167557973,4.167553063,-0.000724182495,3.478467731,-0.0005741551361,-0.02380474426,3.556127004,0.01611624349
82.131,-0.00251626168,3.516620295,0.001928333347,0.001643847898,3.529305693,0.08604399465,4.167539708,4.167534821,-0.0007285361624,3.47846768,-0.000599798337,-0.02380474426,3.556127004,0.01611624349
82.141,-0.00251626168,3.516620295,0.001928333347,0.001639547254,3.529306059,0.08602900826,4.167521618,4.167516753,-0.0007328757502,3.47846763,-0.0006253435973,-0.02380474426,3.556127004,0.01611624349
82.151,-0.00251626168,3.516620295,0.001928333347,0.001551584266,3.529367672,0.08266057522,4.167503702,4.167498861,-0.0007372013319,3.47846758,-0.0006507912396,-0.02475603592,3.557214908,0.01611125142
82.161,-0.00251626168,3.516620295,0.001928333347,0.00154768682,3.529367966,0.08262692543,4.167485961,4.167481143,-0.0007415129821,3.47846753,-0.0006761415869,-0.02475603592,3.557214908,0.01611125142
82.171,-0.00251626168,3.516620295,0.001928333347,0.001541910661,3.529368048,0.08274861013,4.167468396,4.167463601,-0.0007458107752,3.478467481,-0.0007013949619,-0.02475603592,3.557214908,0.01611125142
82.181,-0.00251626168,3.516620295,0.001928333347,0.001537735112,3.5293684,0.08272383399,4.167451006,4.167446234,-0.0007500947859,3.478467431,-0.0007265516868,-0.02475603592,3.557214908,0.01611125142
82.191,-0.00251626168,3.516620295,0.001928333347,0.001532528417,3.529368804,0.08284260128,4.167433792,4.167429042,-0.000754365088,3.478467382,-0.0007516120835,-0.02475603592,3.557214908,0.01611125142
82.201,-0.00251626168,3.516620295,0.001928333347,0.001528307249,3.529368987,0.08282480401,4.167416753,4.167412027,-0.0007586217552,3.478467333,-0.0007765764736,-0.02475603592,3.557214908,0.01611125142
82.211,-0.00251626168,3.516620295,0.001928333347,0.001443701342,3.529432639,0.07961104953,4.16739989,4.167395187,-0.0007628648604,3.478467284,-0.0008014451794,-0.02567125866,3.558262332,0.01610645178
82.221,-0.00251626168,3.516620295,0.001928333347,0.001439864057,3.529432961,0.07957570097,4.167383203,4.167378523,-0.0007670944763,3.478467236,-0.0008262185237,-0.02567125866,3.558262332,0.01610645178
82.231,-0.00251626168,3.516620295,0.001928333347,0.001434205953,3.529433313,0.07969389647,4.167366692,4.167362035,-0.0007713106748,3.478467187,-0.0008508968306,-0.02567125866,3.558262332,0.01610645178
82.241,-0.00251626168,3.516620295,0.001928333347,0.001430105445,3.529433458,0.07966725109,4.167350356,4.167345722,-0.0007755135278,3.478467139,-0.0008754804258,-0.02567125866,3.558262332,0.01610645178
82.251,-0.00251626168,3.516620295,0.001928333347,0.001424996277,3.529433528,0.07978264075,4.167334196,4.167329585,-0.0007797031067,3.478467091,-0.0008999696407,-0.02567125866,3.558262332,0.01610645178
82.261,-0.00251626168,3.516620295,0.001928333347,0.001420854143,3.529433761,0.07976287742,4.167318211,4.167313624,-0.0007838794828,3.478467043,-0.0009243648128,-0.02567125866,3.558262332,0.01610645178
82.271,-0.00251626168,3.516620295,0.001928333347,0.001339456797,3.529500087,0.07669646844,4.167302402,4.167297838,-0.0007880427268,3.478466996,-0.0009486662776,-0.02657072036,3.559291326,0.0161017326
82.281,-0.00251626168,3.516620295,0.001928333347,0.001335679569,3.529500233,0.07666016873,4.167286768,4.167282228,-0.0007921929092,3.478466948,-0.0009728743684,-0.02657072036,3.559291326,0.0161017326
82.291,-0.00251626168,3.516620295,0.001928333347,0.001330144554,3.529500303,0.07677468082,4.16727131,4.167266792,-0.0007963301002,3.478466901,-0.000996989418,-0.02657072036,3.559291326,0.0161017326
82.301,-0.00251626168,3.516620295,0.001928333347,0.001326118824,3.52950054,0.07674687331,4.167256025,4.167251531,-0.0008004543697,3.478466854,-0.001021011759,-0.02657072036,3.559291326,0.0161017326
82.311,-0.00251626168,3.516620295,0.001928333347,0.00132110636,3.529500913,0.07685871483,4.167240916,4.167236445,-0.0008045657877,3.478466807,-0.001044941726,-0.02657072036,3.559291326,0.0161017326
82.321,-0.00251626168,3.516620295,0.001928333347,0.001317041222,3.529500996,0.07683766259,4.167225981,4.167221533,-0.0008086644239,3.47846676,-0.001068779655,-0.02657072036,3.559291326,0.0161017326
82.331,-0.00251626168,3.516620295,0.001928333347,0.001238710981,3.529569291,0.07391163784,4.167211219,4.167206795,-0.0008127503483,3.478466714,-0.001092525883,-0.02744834063,3.560295705,0.01609712935
82.341,-0.00251626168,3.516620295,0.001928333347,0.001234992826,3.529569539,0.07387497754,4.167196632,4.167192231,-0.0008168236324,3.478466667,-0.001116180752,-0.02744834063,3.560295705,0.01609712935
82.351,-0.00251626168,3.516620295,0.001928333347,0.001229578674,3.529569882,0.07398570447,4.167182217,4.16717784,-0.0008208843483,3.478466621,-0.001139744602,-0.02744834063,3.560295705,0.01609712935
82.361,-0.00251626168,3.516620295,0.001928333347,0.001225624968,3.529569959,0.07395730283,4.167167975,4.167163621,-0.0008249325674,3.478466575,-0.001163217775,-0.02744834063,3.560295705,0.01609712935
82.371,-0.00251626168,3.516620295,0.001928333347,0.00122071077,3.529569994,0.07406547982,4.167153906,4.167149575,-0.0008289683596,3.478466529,-0.001186600617,-0.02744834063,3.560295705,0.01609712935
82.381,-0.00251626168,3.516620295,0.001928333347,0.001216720069,3.529570156,0.07404367594,4.167140009,4.167135701,-0.0008329917937,3.478466484,-0.001209893472,-0.02744834063,3.560295705,0.01609712935
82.391,-0.0002247141809,3.515626241,0.002401703038,0.001141319402,3.529640883,0.07125145832,4.167126283,4.167121999,-0.0008370029375,3.478466438,-0.001233096689,-0.02829101798,3.561259608,0.01609270676
82.401,-0.0002247141809,3.515626241,0.002401703038,0.001137657449,3.529640954,0.07121490531,4.167112728,4.167108467,-0.0008410018581,3.478466393,-0.001256210621,-0.02829101798,3.561259608,0.01609270676
82.411,-0.0002247141809,3.515626241,0.002401703038,0.001132358251,3.529640921,0.07132181183,4.167099343,4.167095106,-0.0008449886223,3.478466348,-0.001279235622,-0.02829101798,3.561259608,0.01609270676
82.421,-0.0002247141809,3.515626241,0.002401703038,0.001128471693,3.529641046,0.07129327272,4.167086128,4.167081914,-0.0008489632971,3.478466302,-0.001302172052,-0.02829101798,3.561259608,0.01609270676
82.431,-0.0002247141809,3.515626241,0.002401703038,0.001123666246,3.529641305,0.07139767787,4.167073083,4.167068892,-0.0008529259495,3.478466258,-0.001325020274,-0.02829101798,3.561259608,0.01609270676
82.441,-0.0002247141809,3.515626241,0.002401703038,0.001119749177,3.529641246,0.07137553127,4.167060206,4.167056038,-0.0008568766465,3.478466213,-0.001347780652,-0.02829101798,3.561259608,0.01609270676
82.451,-0.0002247141809,3.515626241,0.002401703038,0.001047139276,3.529713828,0.06871081368,4.167047497,4.167043352,-0.0008608154555,3.478466168,-0.001370453555,-0.02913459558,3.562224677,0.0160882797
82.461,-0.0002247141809,3.515626241,0.002401703038,0.001043532784,3.529713973,0.06867471647,4.167034956,4.167030834,-0.0008647424437,3.478466124,-0.001393039352,-0.02913459558,3.562224677,0.0160882797
82.471,-0.0002247141809,3.515626241,0.002401703038,0.001038363575,3.529714275,0.06877772542,4.167022581,4.167018483,-0.0008686576784,3.47846608,-0.001415538413,-0.02913459558,3.562224677,0.0160882797
82.481,-0.0002247141809,3.515626241,0.002401703038,0.001034547807,3.529714254,0.0687493539,4.167010373,4.167006297,-0.0008725612268,3.478466036,-0.00143795111,-0.02913459558,3.562224677,0.0160882797
82.491,-0.0002247141809,3.515626241,0.002401703038,0.001029830046,3.529714298,0.06885006406,4.166998329,4.166994277,-0.0008764531559,3.478465992,-0.001460277817,-0.02913459558,3.562224677,0.0160882797
82.501,-0.0002247141809,3.515626241,0.002401703038,0.001025981642,3.529714395,0.06882791655,4.166986451,4.166982421,-0.0008803335326,3.478465948,-0.001482518908,-0.02913459558,3.562224677,0.0160882797
82.511,-0.0002247141809,3.515626241,0.002401703038,0.0009560377327,3.529789326,0.06628467761,4.166974736,4.166970729,-0.0008842024234,3.478465905,-0.001504674758,-0.02996784673,3.563179243,0.01608391249
82.521,-0.0002247141809,3.515626241,0.002401703038,0.0009524849833,3.529789336,0.06624930356,4.166963184,4.1669592,-0.0008880598947,3.478465861,-0.001526745743,-0.02996784673,3.563179243,0.01608391249
82.531,-0.0002247141809,3.515626241,0.002401703038,0.0009474229184,3.529789282,0.06634851403,4.166951795,4.166947833,-0.0008919060127,3.478465818,-0.001548732241,-0.02996784673,3.563179243,0.01608391249
82.541,-0.0002247141809,3.515626241,0.002401703038,0.0009436689,3.529789346,0.06632060987,4.166940566,4.166936627,-0.0008957408433,3.478465775,-0.00157063463,-0.02996784673,3.563179243,0.01608391249
82.551,-0.0002247141809,3.515626241,0.002401703038,0.0009390538946,3.529789583,0.06641756154,4.166929498,4.166925582,-0.0008995644524,3.478465732,-0.00159245329,-0.02996784673,3.563179243,0.01608391249
82.561,-0.0002247141809,3.515626241,0.002401703038,0.0009352724594,3.529789461,0.06639565651,4.166918589,4.166914697,-0.0009033769055,3.47846569,-0.001614188601,-0.02996784673,3.563179243,0.01608391249
82.571,-0.0002247141809,3.515626241,0.002401703038,0.0008678780948,3.52986606,0.06396825544,4.166907839,4.16690397,-0.000907178269,3.478465647,-0.001635840946,-0.03075445834,3.564077591,0.01607977653
82.581,-0.0002247141809,3.515626241,0.002401703038,0.0008643776083,3.529866158,0.06393380122,4.166897247,4.166893402,-0.0009109686108,3.478465605,-0.001657410705,-0.03075445834,3.564077591,0.01607977653
82.591,-0.0002247141809,3.515626241,0.002401703038,0.000859439192,3.52986648,0.06402918716,4.166886811,4.16688299,-0.0009147479985,3.478465563,-0.001678898259,-0.03075445834,3.564077591,0.01607977653
82.601,-0.0002247141809,3.515626241,0.002401703038,0.000855750962,3.529866422,0.06400190663,4.166876531,4.166872734,-0.0009185164988,3.478465521,-0.001700303991,-0.03075445834,3.564077591,0.01607977653
82.611,-0.0002247141809,3.515626241,0.002401703038,0.0008512266007,3.529866436,0.06409519607,4.166866406,4.166862633,-0.000922274177,3.478465479,-0.001721628279,-0.03075445834,3.564077591,0.01607977653
82.621,-0.0002247141809,3.515626241,0.002401703038,0.000847510714,3.529866482,0.06407371739,4.166856435,4.166852687,-0.0009260210969,3.478465438,-0.001742871504,-0.03075445834,3.564077591,0.01607977653
82.631,-0.0002247141809,3.515626241,0.002401703038,0.0007825411381,3.529945234,0.06175673538,4.166846617,4.166842894,-0.0009297573215,3.478465397,-0.001764034048,-0.03153823281,3.564974301,0.01607566251
82.641,-0.0002247141809,3.515626241,0.002401703038,0.000779090853,3.52994519,0.061723346,4.166836951,4.166833252,-0.0009334829136,3.478465356,-0.001785116294,-0.03153823281,3.564974301,0.01607566251
82.651,-0.0002247141809,3.515626241,0.002401703038,0.000774261636,3.529945161,0.06181501518,4.166827436,4.166823762,-0.0009371979355,3.478465315,-0.001806118628,-0.03153823281,3.564974301,0.01607566251
82.661,-0.0002247141809,3.515626241,0.002401703038,0.0007706329654,3.529945191,0.06178852492,4.166818071,4.166814422,-0.0009409024499,3.478465274,-0.001827041436,-0.03153823281,3.564974301,0.01607566251
82.671,-0.0002247141809,3.515626241,0.002401703038,0.0007662026764,3.529945459,0.0618781806,4.166808855,4.166805232,-0.0009445965193,3.478465234,-0.001847885106,-0.03153823281,3.564974301,0.01607566251
82.681,-0.0002247141809,3.515626241,0.002401703038,0.0007625490676,3.529945318,0.06185727197,4.166799787,4.166796189,-0.0009482802066,3.478465194,-0.001868650027,-0.03153823281,3.564974301,0.01607566251
82.691,-0.0002247141809,3.515626241,0.002401703038,0.0006998950061,3.530025622,0.059645546,4.166790866,4.166787293,-0.0009519535747,3.478465154,-0.001889336585,-0.03230222986,3.565847567,0.01607164818
82.701,-0.0002247141809,3.515626241,0.002401703038,0.0006964936169,3.530025673,0.05961331735,4.166782091,4.166778543,-0.0009556166867,3.478465114,-0.00190994517,-0.03230222986,3.565847567,0.01607164818
82.711,-0.0002247141809,3.515626241,0.002401703038,0.0006917770377,3.530025992,0.05970132129,4.16677346,4.166769938,-0.0009592696054,3.478465075,-0.001930476168,-0.03230222986,3.565847567,0.01607164818
82.721,-0.0002247141809,3.515626241,0.002401703038,0.0006882081163,3.530025891,0.05967570633,4.166764973,4.166761477,-0.0009629123936,3.478465035,-0.001950929966,-0.03230222986,3.565847567,0.01607164818
82.731,-0.0002247141809,3.515626241,0.002401703038,0.0006838664439,3.530025874,0.05976182011,4.166756629,4.166753159,-0.000966545114,3.478464997,-0.001971306947,-0.03230222986,3.565847567,0.01607164818
82.741,-0.0002247141809,3.515626241,0.002401703038,0.0006802734586,3.530025866,0.05974157785,4.166748426,4.166744982,-0.000970167829,3.478464958,-0.001991607496,-0.03230222986,3.565847567,0.01607164818
82.751,-0.0002247141809,3.515626241,0.002401703038,0.0006198162871,3.530108273,0.05763019473,4.166740363,4.166736945,-0.0009737806007,3.478464919,-0.002011831994,-0.03307358764,3.566730977,0.01606760278
82.761,-0.0002247141809,3.515626241,0.002401703038,0.0006164611624,3.530108168,0.05759919462,4.166732439,4.166729048,-0.0009773834911,3.478464881,-0.002031980823,-0.03307358764,3.566730977,0.01606760278
82.771,-0.0002247141809,3.515626241,0.002401703038,0.0006118536899,3.530108161,0.05768362287,4.166724654,4.166721289,-0.000980976562,3.478464843,-0.002052054361,-0.03307358764,3.566730977,0.01606760278
82.781,-0.0002247141809,3.515626241,0.002401703038,0.0006083416425,3.530108154,0.05765895448,4.166717006,4.166713667,-0.0009845598749,3.478464805,-0.002072052987,-0.03307358764,3.566730977,0.01606760278
82.791,-0.0002247141809,3.515626241,0.002401703038,0.0006040905248,3.530108437,0.05774158989,4.166709493,4.166706181,-0.0009881334911,3.478464768,-0.002091977079,-0.03307358764,3.566730977,0.01606760278
82.801,-0.0002247141809,3.515626241,0.002401703038,0.0006005568799,3.530108266,0.05772207568,4.166702116,4.16669883,-0.0009916974709,3.478464731,-0.00211182701,-0.03307358764,3.566730977,0.01606760278
82.811,-0.0002247141809,3.515626241,0.002401703038,0.0005421996475,3.530192015,0.05570643128,4.166694871,4.166691612,-0.0009952518717,3.478464694,-0.002131603158,-0.03379251658,3.567551868,0.01606382061
82.821,-0.0002247141809,3.515626241,0.002401703038,0.0005388888834,3.530192,0.05567669682,4.166687759,4.166684527,-0.0009987967487,3.478464657,-0.002151305896,-0.03379251658,3.567551868,0.01606382061
82.831,-0.0002247141809,3.515626241,0.002401703038,0.0005343840543,3.530192239,0.05575765748,4.166680779,4.166677573,-0.001002332158,3.47846462,-0.002170935603,-0.03379251658,3.567551868,0.01606382061
82.841,-0.0002247141809,3.515626241,0.002401703038,0.0005309256269,3.53019204,0.05573398235,4.166673928,4.166670749,-0.001005858159,3.478464584,-0.002190492655,-0.03379251658,3.567551868,0.01606382061
82.851,-0.0002247141809,3.515626241,0.002401703038,0.0005267572575,3.530192031,0.05581325375,4.166667206,4.166664054,-0.001009374813,3.478464548,-0.002209977429,-0.03379251658,3.567551868,0.01606382061
82.861,-0.0002247141809,3.515626241,0.002401703038,0.0005232783328,3.530191956,0.05579452552,4.166660612,4.166657487,-0.00101288218,3.478464512,-0.002229390298,-0.03379251658,3.567551868,0.01606382061
82.871,-0.0002247141809,3.515626241,0.002401703038,0.0004669239731,3.530277743,0.05387008423,4.166654144,4.166651047,-0.001016380324,3.478464477,-0.002248731633,-0.03452769457,3.568393052,0.01605996063
82.881,-0.0002247141809,3.515626241,0.002401703038,0.0004636576095,3.530277579,0.05384161706,4.166647802,4.166644731,-0.001019869308,3.478464442,-0.002268001798,-0.03452769457,3.568393052,0.01605996063
82.891,-0.0002247141809,3.515626241,0.002401703038,0.0004592567448,3.530277571,0.05391919361,4.166641584,4.16663854,-0.001023349194,3.478464407,-0.002287201153,-0.03452769457,3.568393052,0.01605996063
82.901,-0.0002247141809,3.515626241,0.002401703038,0.0004558525778,3.530277518,0.05389651523,4.166635489,4.166632472,-0.001026820044,3.478464372,-0.002306330053,-0.03452769457,3.568393052,0.01605996063
82.911,-0.0002247141809,3.515626241,0.002401703038,0.0004517640279,3.530277853,0.0539725207,4.166629516,4.166626526,-0.001030281918,3.478464338,-0.00232538885,-0.03452769457,3.568393052,0.01605996063
82.921,-0.0002247141809,3.515626241,0.002401703038,0.0004483394634,3.530277673,0.05395459095,4.166623663,4.166620701,-0.001033734875,3.478464304,-0.002344377894,-0.03452769457,3.568393052,0.01605996063
82.931,-0.004982318915,3.519346456,0.002701557943,0.0003938942351,3.530364667,0.05211719997,4.16661793,4.166614995,-0.001037178976,3.47846427,-0.002363297529,-0.03521578431,3.56917883,0.01605634052
