"Time","estimated_follow_longi_velocity","estimated_follow_sideslip_angle","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","groundtruth_follow_longi_velocity","groundtruth_follow_sideslip_angle","groundtruth_lead_longi_velocity","groundtruth_lead_sideslip_angle"
166.181,3.335433811,0.001674421486,3.335434833,0.004874950138,3.335502256,0.001644121067,3.335479028,0.004973062576
166.191,3.335434085,0.001681097102,3.335439508,0.004848362854,3.3354859,0.001650802132,3.335447084,0.004953214702
166.201,3.335434183,0.001687817028,3.335439508,0.004848362854,3.335469371,0.001657533083,3.335447084,0.004953214702
166.211,3.335367722,0.001694584753,3.33536564,0.004826235285,3.335452674,0.001664313475,3.335430864,0.004943065154
166.221,3.335367485,0.001701417561,3.33536564,0.004826235285,3.335435817,0.001671142966,3.335414489,0.004932763975
166.231,3.335367086,0.00170828697,3.335368313,0.004801279113,3.335418804,0.0016780212,3.335397962,0.004922310235
166.241,3.335366532,0.001715202573,3.335368313,0.004801279113,3.335401642,0.00168494777,3.33538129,0.004911703017
166.251,3.335300008,0.001722167942,3.335305494,0.004783679319,3.335384337,0.001691922222,3.33536448,0.004900941428
166.261,3.335299157,0.001729200312,3.335305494,0.004783679319,3.335366894,0.001698944074,3.335347536,0.004890024609
166.271,3.335298164,0.001736270719,3.335306929,0.004756711157,3.335349319,0.001706012845,3.33531327,0.004867721998
166.281,3.335297035,0.001743388565,3.335306929,0.004756711157,3.335331619,0.001713128073,3.33531327,0.004867721998
166.291,3.335230399,0.00175055724,3.335235291,0.004733294328,3.335313797,0.001720289333,3.33529596,0.004856334641
166.301,3.335229011,0.001757794001,3.335235291,0.004733294328,3.335295861,0.001727496238,3.335278538,0.004844788916
166.311,3.335227501,0.001765069539,3.335235513,0.004714038797,3.335277816,0.001734748451,3.335261012,0.004833084102
166.321,3.335225873,0.001772393359,3.335235513,0.004714038797,3.335259667,0.001742045686,3.335243385,0.004821219504
166.331,3.335159077,0.001779768935,3.335166678,0.004681990905,3.33524142,0.001749387682,3.335225664,0.004809194446
166.341,3.335157229,0.001787213773,3.335166678,0.004681990905,3.33522308,0.001756774183,3.335207854,0.004797008282
166.351,3.335155278,0.001794698206,3.335165952,0.004657825041,3.335204653,0.001764204931,3.33518996,0.00478466039
166.361,3.335153229,0.001802231756,3.335165952,0.004657825041,3.335186144,0.001771679668,3.335171987,0.004772150177
166.371,3.335086236,0.001809817779,3.335101795,0.004634969113,3.335167558,0.001779198147,3.33515394,0.004759477032
166.381,3.335084007,0.00181747384,3.335101795,0.004634969113,3.3351489,0.001786760153,3.335135826,0.004746640278
166.391,3.335081694,0.001825169722,3.33509996,0.004602098358,3.335130176,0.00179436552,3.335117648,0.004733639419
166.401,3.335079302,0.001832915004,3.33509996,0.004602098358,3.335111391,0.001802014141,3.335099412,0.004720474129
166.411,3.335012096,0.001840713103,3.335028615,0.004576982068,3.335092549,0.001809705971,3.335081122,0.004707144147
166.421,3.335009563,0.001848581943,3.335028615,0.004576982068,3.335073656,0.001817441017,3.335062784,0.00469364926
166.431,3.335006968,0.001856490967,3.335026516,0.004551327636,3.335054717,0.001825219322,3.335044402,0.004679989308
166.441,3.335004314,0.001864450021,3.335026516,0.004551327636,3.335035736,0.001833040953,3.335025982,0.0046661642
166.451,3.334936903,0.001872462648,3.334950569,0.004514861523,3.335016719,0.001840905993,3.335007527,0.004652173897
166.461,3.334934148,0.001880547085,3.334950569,0.004514861523,3.33499767,0.001848814536,3.334989043,0.004638018387
166.471,3.334931351,0.00188867222,3.334948098,0.004488578178,3.334978593,0.001856766688,3.334970534,0.004623697661
166.481,3.334928517,0.00189684798,3.334948098,0.004488578178,3.334959494,0.001864762594,3.334933459,0.004594560462
166.491,3.334860936,0.001905077949,3.334884411,0.004462582685,3.334940376,0.001872802456,3.334933459,0.004594560462
166.501,3.334858042,0.001913380615,3.334884411,0.004462582685,3.334921245,0.001880886439,3.334914901,0.004579743916
166.511,3.334855125,0.001921724157,3.33488019,0.004415721505,3.334902104,0.001889014669,3.334896337,0.00456476203
166.521,3.334852191,0.001930118466,3.33488019,0.004415721505,3.334882959,0.001897187284,3.334877769,0.004549614796
166.531,3.334784505,0.001938566891,3.334801205,0.004387579532,3.334863813,0.001905404459,3.334859203,0.004534302243
166.541,3.334781552,0.001947088016,3.334801205,0.004387579532,3.33484467,0.001913666407,3.334840641,0.00451882444
166.551,3.334778596,0.001955649328,3.334797579,0.004352674478,3.334825535,0.001921973379,3.334822089,0.004503181505
166.561,3.334775644,0.001964260851,3.334797579,0.004352674478,3.334806412,0.001930325656,3.334803551,0.0044873736
166.571,3.334707939,0.001972925984,3.334723162,0.004320500382,3.334787305,0.001938723538,3.334785029,0.004471400933
166.581,3.334705007,0.001981663644,3.334723162,0.004320500382,3.334768217,0.001947167343,3.334766529,0.004455263755
166.591,3.334702093,0.001990440729,3.334721005,0.004300240087,3.334749154,0.001955657401,3.334748053,0.004438962352
166.601,3.334699202,0.001999267444,3.334721005,0.004300240087,3.334730117,0.001964194057,3.334729606,0.004422497042
166.611,3.33463158,0.002008147245,3.334661869,0.004268500302,3.334711112,0.001972777667,3.334711192,0.004405868179
166.621,3.334628748,0.00201709937,3.334661869,0.004268500302,3.334692142,0.00198140858,3.334692813,0.004389076143
166.631,3.334625953,0.002026090072,3.334657739,0.004220014143,3.334673211,0.001990087129,3.334674474,0.004372121341
166.641,3.334623198,0.002035129637,3.334657739,0.004220014143,3.334654321,0.001998813633,3.334656177,0.004355004211
166.651,3.334555774,0.002044221441,3.334584434,0.004192613881,3.334635478,0.002007588403,3.334637927,0.004337725213
166.661,3.334553115,0.002053384907,3.334584434,0.004192613881,3.334616683,0.002016411757,3.334619727,0.004320284773
166.671,3.334550511,0.002062585589,3.334581644,0.004159842894,3.334597941,0.002025284026,3.33460158,0.004302683225
166.681,3.334547965,0.002071833886,3.334581644,0.004159842894,3.334579255,0.002034205557,3.334583488,0.004284921106
166.691,3.334480853,0.002081133236,3.334513198,0.00412379935,3.334560629,0.002043176717,3.334565457,0.004266999137
166.701,3.334478437,0.002090503441,3.334513198,0.00412379935,3.334542064,0.002052197884,3.334547488,0.004248918078
166.711,3.334476091,0.002099909569,3.334510776,0.004090070049,3.334523565,0.00206126944,3.334529584,0.004230678646
166.721,3.33447382,0.002109362235,3.334510776,0.004090070049,3.334505134,0.002070391752,3.334511749,0.004212281485
166.731,3.334407124,0.002118865047,3.334439447,0.004048244576,3.334486775,0.002079565184,3.334493985,0.004193727191
166.741,3.334405012,0.00212843826,3.334439447,0.004048244576,3.334468488,0.00208879009,3.334476295,0.004175016341
166.751,3.334402983,0.002138046474,3.334437363,0.0040069216,3.334450278,0.002098066813,3.33445868,0.004156149514
166.761,3.334401041,0.002147700607,3.334437363,0.0040069216,3.334432146,0.002107395688,3.334441143,0.004137127307
166.771,3.334334829,0.00215740435,3.334370631,0.003972574378,3.334414094,0.002116777024,3.334423687,0.004117950349
166.781,3.334333069,0.002167178188,3.334370631,0.003972574378,3.334396125,0.002126211089,3.334406313,0.004098619294
166.791,3.334331404,0.002176986096,3.334369086,0.003926926112,3.334378241,0.002135698184,3.334389024,0.004079134821
166.801,3.334329836,0.002186839173,3.334369086,0.003926926112,3.334360445,0.002145238626,3.334371823,0.004059497622
166.811,3.334264175,0.002196741186,3.334301602,0.003893340323,3.334342738,0.002154832703,3.33435471,0.004039708391
166.821,3.334262808,0.002206712994,3.334301602,0.003893340323,3.334325123,0.002164480648,3.334337688,0.004019767819
166.831,3.334261546,0.002216717976,3.334300897,0.003851806178,3.334307601,0.002174182638,3.334320759,0.00399967659
166.841,3.334260391,0.002226767257,3.334300897,0.003851806178,3.334290175,0.002183938806,3.334303926,0.003979435374
166.851,3.334195329,0.002236864472,3.33422936,0.003805997736,3.334272847,0.002193749255,3.334287189,0.003959044829
166.861,3.334194392,0.002247030627,3.33422936,0.003805997736,3.334255618,0.002203614073,3.334270551,0.003938505599
166.871,3.334193567,0.002257228404,3.334229504,0.003764749005,3.334238491,0.002213533332,3.334254014,0.003917818317
166.881,3.334192857,0.002267469024,3.334229504,0.003764749005,3.334221468,0.002223507097,3.33423758,0.003896983602
166.891,3.334128423,0.002277756147,3.334165731,0.003724463036,3.334204549,0.002233535405,3.33422125,0.00387600206
166.901,3.334127945,0.002288111079,3.334165731,0.003724463036,3.334187738,0.002243618261,3.334205026,0.003854874286
166.911,3.334127585,0.002298495892,3.33416649,0.003689981927,3.334171036,0.002253755636,3.334188909,0.003833600856
166.921,3.334127346,0.002308921931,3.33416649,0.003689981927,3.334154444,0.002263947469,3.334172902,0.003812182333
166.931,3.334063545,0.002319392863,3.334104009,0.003641440589,3.334137964,0.00227419368,3.334157006,0.003790619262
166.941,3.33406355,0.002329930304,3.334104009,0.003641440589,3.334121597,0.002284494174,3.334141222,0.003768912169
166.951,3.334063679,0.00234049574,3.334105938,0.003593419107,3.334105346,0.002294848848,3.334125552,0.003747061567
166.961,3.334063933,0.002351100757,3.334105938,0.003593419107,3.334089212,0.002305257589,3.334109997,0.003725067981
166.971,3.334000753,0.002361749178,3.334041288,0.003548360054,3.334073196,0.002315720276,3.33409456,0.003702931894
166.981,3.33400126,0.002372463103,3.334041288,0.003548360054,3.334057299,0.002326236778,3.33407924,0.003680653754
166.991,3.334001896,0.002383203536,3.334044201,0.003501521177,3.334041523,0.002336806949,3.334064039,0.00365823402
167.001,3.33400266,0.002393982399,3.334044201,0.003501521177,3.334025869,0.002347430622,3.334048959,0.003635673183
167.011,3.333940071,0.002404803711,3.333983612,0.003461733273,3.334010339,0.002358107609,3.334034001,0.003612971766
167.021,3.333941096,0.002415690056,3.333983612,0.003461733273,3.333994934,0.002368837696,3.334019165,0.003590130305
167.031,3.333942252,0.00242660186,3.333987701,0.003409986552,3.333979654,0.002379620643,3.334004453,0.003567149327
167.041,3.33394354,0.002437551308,3.333987701,0.003409986552,3.333964501,0.002390456189,3.333989867,0.003544029335
167.051,3.333881502,0.002448542527,3.333922397,0.003358953667,3.333949475,0.002401344046,3.333975406,0.003520770797
167.061,3.333883056,0.002459598537,3.333922397,0.003358953667,3.333934579,0.002412283944,3.333961072,0.003497374141
167.071,3.333884743,0.002470679304,3.333925834,0.003325351825,3.333919813,0.002423275739,3.333946866,0.003473839756
167.081,3.333886565,0.002481797475,3.333925834,0.003325351825,3.333905177,0.002434319131,3.333932788,0.003450167999
167.091,3.333825035,0.002492957169,3.333870266,0.00326757618,3.333890673,0.002445413597,3.33391884,0.003426359199
167.101,3.333827126,0.002504181569,3.333870266,0.00326757618,3.333876301,0.002456558534,3.333905022,0.003402413664
167.111,3.333829354,0.002515429355,3.333876513,0.003212442253,3.333862062,0.002467753358,3.333891335,0.003378331683
167.121,3.333831717,0.002526712878,3.333876513,0.003212442253,3.333847957,0.002478997528,3.333877779,0.003354113532
167.131,3.333770649,0.002538036168,3.333819989,0.003174489909,3.333833987,0.002490290544,3.333864355,0.003329759475
167.141,3.333773285,0.002549422904,3.333819989,0.003174489909,3.333820152,0.002501631923,3.333851064,0.003305269765
167.151,3.333776059,0.002560831102,3.333826913,0.00312374146,3.333806453,0.002513021179,3.333837907,0.00328064464
167.161,3.33377897,0.002572273496,3.333826913,0.00312374146,3.33379289,0.002524457813,3.333824882,0.003255884332
167.171,3.333718324,0.002583754313,3.333769023,0.003075910664,3.333779463,0.002535941304,3.333811992,0.003230989057
167.181,3.333721512,0.002595297782,3.333769023,0.003075910664,3.333766174,0.002547471104,3.333799237,0.003205959024
167.191,3.333724838,0.002606861109,3.333776589,0.003024770955,3.333753023,0.002559046646,3.333786616,0.003180794431
167.201,3.333728303,0.002618457288,3.333776589,0.003024770955,3.333740009,0.002570667345,3.33377413,0.003155495468
167.211,3.333668044,0.002630090616,3.333717696,0.002966379971,3.333727134,0.002582332604,3.333761779,0.003130062317
167.221,3.333671788,0.002641785801,3.333717696,0.002966379971,3.333714398,0.00259404182,3.333749565,0.003104495157
167.231,3.333675671,0.002653499156,3.333726317,0.002914384741,3.3337018,0.002605794386,3.333725542,0.003052959485
167.241,3.333679695,0.002665243943,3.333726317,0.002914384741,3.333689341,0.002617589691,3.333713735,0.003026991169
167.251,3.333619801,0.00267702456,3.33367081,0.002862135313,3.333677022,0.002629427124,3.333713735,0.003026991169
167.261,3.333624106,0.002688866257,3.33367081,0.002862135313,3.333664842,0.002641306072,3.333702064,0.00300088934
167.271,3.333628551,0.00270072446,3.333682491,0.002795314103,3.333652801,0.002653225922,3.333690529,0.002974654407
167.281,3.333633137,0.002712612743,3.333682491,0.002795314103,3.3336409,0.002665186058,3.33367913,0.002948287
167.291,3.333573596,0.002724535627,3.333625913,0.002754194269,3.333629138,0.002677185862,3.33365674,0.002895157945
167.301,3.333578465,0.002736518918,3.333625913,0.002754194269,3.333617515,0.002689224715,3.333645748,0.002868398069
167.311,3.333583476,0.002748517115,3.333634902,0.002712155924,3.333606032,0.002701301998,3.333645748,0.002868398069
167.321,3.333588628,0.002760544114,3.333634902,0.002712155924,3.333594689,0.002713417091,3.333634893,0.002841509181
167.331,3.333529434,0.002772604545,3.333578837,0.002630562637,3.333583484,0.002725569375,3.333624172,0.002814492188
167.341,3.33353487,0.002784724778,3.333578837,0.002630562637,3.333572419,0.002737758235,3.333613587,0.002787347976
167.351,3.333540449,0.002796858365,3.333590002,0.002581066797,3.333561492,0.002749983036,3.333603136,0.002760077407
167.361,3.333546171,0.0028090193,3.333590002,0.002581066797,3.333550704,0.002762242972,3.33359282,0.002732681332
167.371,3.333487329,0.002821211968,3.333541005,0.002534357068,3.333540054,0.002774537311,3.333582639,0.002705160598
167.381,3.333493335,0.002833463305,3.333541005,0.002534357068,3.333529542,0.002786865573,3.333572591,0.002677516067
167.391,3.333499484,0.002845726089,3.333551759,0.002488426396,3.333519168,0.002799227337,3.333562676,0.002649748622
167.401,3.333505775,0.002858014974,3.333551759,0.002488426396,3.333508931,0.002811622109,3.333552895,0.002621859178
167.411,3.333447304,0.002870334853,3.333502107,0.002422159895,3.333498831,0.002824049281,3.333543246,0.002593848689
167.421,3.333453881,0.002882713126,3.333502107,0.002422159895,3.333488868,0.002836508154,3.33353373,0.002565718145
167.431,3.3334606,0.002895101201,3.333516578,0.002360868172,3.333479041,0.002848997985,3.333524345,0.002537468578
167.441,3.333467461,0.002907513565,3.333516578,0.002360868172,3.333469349,0.002861518017,3.333515091,0.002509101062
167.451,3.333409377,0.002919954801,3.333467005,0.002314952036,3.333459793,0.002874067522,3.333505968,0.00248061671
167.461,3.333416523,0.002932452576,3.333467005,0.002314952036,3.333450371,0.002886645805,3.333496975,0.002452016746
167.471,3.333423811,0.002944957172,3.333479462,0.002267390758,3.333441084,0.002899252214,3.333488111,0.002423305023
167.481,3.333431241,0.002957483347,3.333479462,0.002267390758,3.33343193,0.002911886135,3.333479376,0.002394498729
167.491,3.333373562,0.002970035847,3.333427907,0.002176007326,3.33342291,0.00292454698,3.333470768,0.002365636159
167.501,3.333381274,0.002982642997,3.333427907,0.002176007326,3.333414021,0.002937234178,3.333462286,0.00233674519
167.511,3.333389127,0.002995254234,3.333441335,0.002130423094,3.333405265,0.00294994717,3.33345393,0.002307855786
167.521,3.33339712,0.003007884724,3.333441335,0.002130423094,3.33339664,0.0029626854,3.333445698,0.002279023941
167.531,3.333339861,0.003020539399,3.33339762,0.002075955166,3.333388146,0.002975448316,3.333437588,0.002250291438
167.541,3.333348134,0.003033247187,3.33339762,0.002075955166,3.333379782,0.002988235365,3.3334296,0.002221707391
167.551,3.333356547,0.00304595659,3.333412675,0.002027846638,3.333371547,0.003001046001,3.333421733,0.002193283385
167.561,3.333365097,0.00305868308,3.333412675,0.002027846638,3.33336344,0.003013879681,3.333413986,0.002165003385
167.571,3.333308269,0.003071431688,3.333367614,0.001969575309,3.333355462,0.00302673587,3.333406358,0.002136834364
167.581,3.333317095,0.003084231886,3.333367614,0.001969575309,3.333347611,0.003039614042,3.33339885,0.002108750957
167.591,3.333326059,0.003097031208,3.333387143,0.001910563632,3.333339886,0.00305251368,3.33339146,0.002080737062
167.601,3.333335158,0.003109845428,3.333387143,0.001910563632,3.333332287,0.003065434277,3.333384188,0.002052791501
167.611,3.333278764,0.003122679678,3.333338507,0.001866380708,3.333324812,0.003078375334,3.333377032,0.002024917649
